"year","species","D_cm","H_m","V_m3","X_utm","Y_utm"
1998,"piab",34.5421,23.2364,NA,NA,NA
1998,"piab",33.0345,22.4881,NA,NA,NA
1998,"piab",31.8443,21.886,NA,NA,NA
1998,"piab",47.7353,29.1476,NA,NA,NA
1998,"piab",43.005,27.1537,NA,NA,NA
1998,"piab",42.2071,26.8041,NA,NA,NA
1998,"piab",37.7997,24.8,NA,NA,NA
1998,"piab",35.7608,23.8298,NA,NA,NA
1998,"piab",31.3953,21.6562,NA,NA,NA
1998,"piab",30.6554,21.2743,NA,NA,NA
1998,"piab",30.5238,21.206,NA,NA,NA
1998,"piab",29.8907,20.8754,NA,NA,NA
1998,"piab",29.3615,20.5968,NA,NA,NA
1998,"piab",29.1363,20.4776,NA,NA,NA
1998,"piab",28.7121,20.2521,NA,NA,NA
1998,"piab",27.937,19.8365,NA,NA,NA
1998,"piab",27.937,19.8365,NA,NA,NA
1998,"piab",26.611,19.1149,NA,NA,NA
1998,"piab",26.1,18.8332,NA,NA,NA
1998,"piab",25.7,18.6112,NA,NA,NA
1998,"piab",25.3,18.388,NA,NA,NA
1998,"piab",21.5001,16.2035,NA,NA,NA
1998,"piab",21.1,15.9667,NA,NA,NA
1998,"piab",20.0001,15.3084,NA,NA,NA
1998,"piab",18.7001,14.5172,NA,NA,NA
1998,"piab",17.0004,13.4605,NA,NA,NA
1998,"piab",16.9004,13.3975,NA,NA,NA
1998,"piab",16.1007,12.8907,NA,NA,NA
1998,"piab",15.4009,12.4426,NA,NA,NA
1998,"piab",15.0011,12.1846,NA,NA,NA
1998,"piab",14.5014,11.86,NA,NA,NA
1998,"piab",14.3015,11.7295,NA,NA,NA
1998,"piab",13.2021,11.0053,NA,NA,NA
1998,"piab",12.9024,10.8059,NA,NA,NA
1998,"piab",12.103,10.2699,NA,NA,NA
1998,"piab",11.104,9.5915,NA,NA,NA
1998,"piab",9.0016,8.1322,NA,NA,NA
1998,"piab",30.168,21.0205,NA,NA,NA
1998,"piab",28.6025,20.1936,NA,NA,NA
1998,"piab",27.6534,19.6833,NA,NA,NA
1998,"piab",51.4213,30.6116,NA,NA,NA
1998,"piab",40.6484,26.1095,NA,NA,NA
1998,"piab",39.86,25.7523,NA,NA,NA
1998,"piab",35.758,23.8285,NA,NA,NA
1998,"piab",34.7914,23.3587,NA,NA,NA
