"site","year","species","D_cm","H_m","V_m3","X","Y","weight"
561611,2005,"Fagus sylvatica",27.1684395182396,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",6.57959267137343,NA,NA,NA,NA,88.42
561611,2005,"Abies alba",44.0408147255828,NA,NA,NA,NA,14.14
561611,2005,"Fagus sylvatica",7.40580099505094,NA,NA,NA,NA,88.42
561611,2005,"Fagus sylvatica",22.0543933093392,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",25.6802548566611,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",27.1684395182396,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",27.7124947757049,NA,NA,NA,NA,39.29
561611,2005,"Abies alba",36.7172045262433,NA,NA,NA,NA,14.14
561611,2005,"Fagus sylvatica",24.652814206037,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",29.0782988353423,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",27.1267823034347,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",8.7686893361309,NA,NA,NA,NA,88.41
561611,2005,"Fagus sylvatica",8.36073065360231,NA,NA,NA,NA,88.41
561611,2005,"Fagus sylvatica",14.2005265861005,NA,NA,NA,NA,88.41
561611,2005,"Fagus sylvatica",31.3064680386288,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",14.7269283772781,NA,NA,NA,NA,88.41
561611,2005,"Fagus sylvatica",11.5923399420946,NA,NA,NA,NA,88.41
561611,2005,"Fagus sylvatica",10.5888998568888,NA,NA,NA,NA,88.41
561611,2005,"Fraxinus excelsior",27.7128099024922,NA,NA,NA,NA,39.29
561611,2005,"Fagus sylvatica",18.0593177588351,NA,NA,NA,NA,88.4
567288,2005,"Salix caprea",15.8232099069871,NA,NA,NA,NA,88.4
567288,2005,"Salix caprea",6.69701718838663,NA,NA,NA,NA,88.42
567288,2005,"Salix caprea",6.69701718838663,NA,NA,NA,NA,88.42
567288,2005,"Salix caprea",7.97025673312179,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",7.01532707457042,NA,NA,NA,NA,88.42
567288,2005,"Salix caprea",8.28856661930558,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",14.0181445706138,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",8.92518639167316,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",8.81646128384936,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",7.01532707457042,NA,NA,NA,NA,88.42
567288,2005,"Salix caprea",12.4265951396949,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",13.69983468443,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",7.97025673312179,NA,NA,NA,NA,88.41
567288,2005,"Populus nigra",18.9641231596091,NA,NA,NA,NA,39.29
567288,2005,"Salix caprea",10.5167358225921,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",11.1533555949597,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",11.4716654811435,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",7.54715286620857,NA,NA,NA,NA,88.42
567288,2005,"Salix caprea",16.8829335462679,NA,NA,NA,NA,88.4
567288,2005,"Salix caprea",15.291384115349,NA,NA,NA,NA,88.4
567288,2005,"Salix caprea",14.6547643429814,NA,NA,NA,NA,88.4
567288,2005,"Salix caprea",9.56180616404074,NA,NA,NA,NA,88.41
567288,2005,"Salix caprea",8.60687650548937,NA,NA,NA,NA,88.41
570176,2005,"Fagus sylvatica",19.0877929165892,NA,NA,NA,NA,88.4
570176,2005,"Picea abies",27.9274780897346,NA,NA,NA,NA,39.29
570176,2005,"Picea abies",37.7102995401482,NA,NA,NA,NA,14.14
570176,2005,"Picea abies",24.3409405457519,NA,NA,NA,NA,39.29
570176,2005,"Picea abies",28.0967298224162,NA,NA,NA,NA,39.29
570176,2005,"Picea abies",44.9257480401623,NA,NA,NA,NA,14.14
570176,2005,"Abies alba",31.2399858358005,NA,NA,NA,NA,39.28
570176,2005,"Abies alba",27.0588040441413,NA,NA,NA,NA,39.29
570176,2005,"Picea abies",36.883553272763,NA,NA,NA,NA,14.14
570176,2005,"Fagus sylvatica",26.9935982639565,NA,NA,NA,NA,39.29
570176,2005,"Fagus sylvatica",23.4207130309923,NA,NA,NA,NA,39.29
570176,2005,"Fagus sylvatica",25.4843255724184,NA,NA,NA,NA,39.29
570176,2005,"Picea abies",41.3819404153009,NA,NA,NA,NA,14.14
570176,2005,"Picea abies",18.7600865225653,NA,NA,NA,NA,88.4
570176,2005,"Fagus sylvatica",20.7096772796615,NA,NA,NA,NA,88.39
570176,2005,"Fagus sylvatica",22.7018165192439,NA,NA,NA,NA,39.29
570176,2005,"Abies alba",30.3078630805942,NA,NA,NA,NA,39.28
570176,2005,"Abies alba",42.6372909444326,NA,NA,NA,NA,14.14
570176,2005,"Salix caprea",11.3577933024601,NA,NA,NA,NA,88.41
570176,2005,"Sorbus aria",17.1419709485454,NA,NA,NA,NA,88.4
570176,2005,"Fagus sylvatica",24.6615486293139,NA,NA,NA,NA,39.29
570176,2005,"Picea abies",11.2051095993543,NA,NA,NA,NA,88.41
570176,2005,"Picea abies",30.4116957654673,NA,NA,NA,NA,39.28
570176,2005,"Abies alba",42.2334830228198,NA,NA,NA,NA,14.14
570176,2005,"Abies alba",29.3740978463752,NA,NA,NA,NA,39.29
570176,2005,"Abies alba",12.2870894658771,NA,NA,NA,NA,88.41
572257,2005,"Abies alba",50.7871699463279,NA,NA,NA,NA,14.14
572257,2005,"Fagus sylvatica",48.7589948445306,NA,NA,NA,NA,14.14
572257,2005,"Fagus sylvatica",45.5542827414208,NA,NA,NA,NA,14.14
572257,2005,"Abies alba",43.4921439747678,NA,NA,NA,NA,14.14
572257,2005,"Abies alba",6.92143839054165,NA,NA,NA,NA,88.42
572257,2005,"Acer pseudoplatanus",66.4405997262223,NA,NA,NA,NA,14.14
572257,2005,"Abies alba",46.9682789178265,NA,NA,NA,NA,14.14
572257,2005,"Abies alba",12.2447574341135,NA,NA,NA,NA,88.41
572257,2005,"Abies alba",43.3789211482522,NA,NA,NA,NA,14.14
572257,2005,"Abies alba",23.1348962179901,NA,NA,NA,NA,39.29
572257,2005,"Acer pseudoplatanus",40.1151943922439,NA,NA,NA,NA,14.14
572257,2005,"Acer pseudoplatanus",31.0314864941524,NA,NA,NA,NA,39.29
572257,2005,"Acer pseudoplatanus",23.0947796230344,NA,NA,NA,NA,39.29
572257,2005,"Acer pseudoplatanus",32.0366486358424,NA,NA,NA,NA,39.28
572257,2005,"Acer pseudoplatanus",37.6766223541899,NA,NA,NA,NA,14.14
572257,2005,"Acer pseudoplatanus",33.1754977466308,NA,NA,NA,NA,39.28
572257,2005,"Acer pseudoplatanus",16.278599945656,NA,NA,NA,NA,88.4
572257,2005,"Abies alba",46.3698881627896,NA,NA,NA,NA,14.14
572257,2005,"Fraxinus excelsior",49.628681115562,NA,NA,NA,NA,14.14
572257,2005,"Abies alba",42.4899452981181,NA,NA,NA,NA,14.14
572257,2005,"Acer pseudoplatanus",16.6206652986457,NA,NA,NA,NA,88.4
572257,2005,"Acer pseudoplatanus",35.2380821471245,NA,NA,NA,NA,39.28
572257,2005,"Abies alba",47.8751119525755,NA,NA,NA,NA,14.14
572257,2005,"Abies alba",9.19029714657906,NA,NA,NA,NA,88.41
574550,2005,"Fraxinus excelsior",33.9372133042686,NA,NA,NA,NA,14.61
574550,2005,"Tilia platyphyllos",59.8003053595536,NA,NA,NA,NA,14.61
574550,2005,"Quercus robur",42.8969363185927,NA,NA,NA,NA,14.61
580849,2005,"Fagus sylvatica",7.48614559342259,NA,NA,NA,NA,88.41
580849,2005,"Fagus sylvatica",5.65856619879949,NA,NA,NA,NA,88.41
580849,2005,"Fagus sylvatica",6.05915282436407,NA,NA,NA,NA,88.41
580849,2005,"Fagus sylvatica",21.2115087307245,NA,NA,NA,NA,39.29
583504,2005,"Fagus sylvatica",15.637288285566,NA,NA,NA,NA,88.4
583504,2005,"Sorbus aucuparia",8.22548078296282,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",11.0712475598186,NA,NA,NA,NA,88.41
583504,2005,"Sorbus aria",6.78044302645654,NA,NA,NA,NA,88.42
583504,2005,"Fagus sylvatica",8.89980754444773,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",7.88814869798068,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",14.3239448782706,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",26.2844674995163,NA,NA,NA,NA,39.29
583504,2005,"Fagus sylvatica",16.482515624943,NA,NA,NA,NA,88.4
583504,2005,"Fagus sylvatica",11.1701496245548,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",17.7557551696782,NA,NA,NA,NA,88.4
583504,2005,"Fagus sylvatica",14.4874670330009,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",13.6177266492889,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",20.6891080948163,NA,NA,NA,NA,88.39
583504,2005,"Acer opalus",6.04586656971476,NA,NA,NA,NA,88.42
583504,2005,"Sorbus aria",7.67857346891727,NA,NA,NA,NA,88.42
583504,2005,"Fagus sylvatica",8.20645858416447,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",16.8008255111268,NA,NA,NA,NA,88.4
583504,2005,"Sorbus aucuparia",8.46551826813401,NA,NA,NA,NA,88.41
583504,2005,"Sorbus aucuparia",10.9652344522251,NA,NA,NA,NA,88.41
583504,2005,"Sorbus aucuparia",8.63350312746864,NA,NA,NA,NA,88.41
583504,2005,"Fagus sylvatica",18.7106848282296,NA,NA,NA,NA,88.4
605265,2006,"Carpinus betulus",11.3957453901898,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",11.8951035734372,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",8.3936948254155,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",14.1232727767237,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",10.621864028702,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",8.71200471159929,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",15.5432468127919,NA,NA,NA,NA,88.4
605265,2006,"Carpinus betulus",7.43876516686413,NA,NA,NA,NA,88.42
605265,2006,"Carpinus betulus",6.80214539449655,NA,NA,NA,NA,88.42
605265,2006,"Carpinus betulus",11.2584838010696,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",8.71200471159929,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",10.3035541425182,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",13.202656923903,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",14.4415826629075,NA,NA,NA,NA,88.41
605265,2006,"Picea abies",11.8854587838858,NA,NA,NA,NA,88.41
605265,2006,"Carpinus betulus",13.4866530043562,NA,NA,NA,NA,88.41
605265,2006,"Acer campestre",18.8488345019322,NA,NA,NA,NA,88.4
605265,2006,"Carpinus betulus",14.1232727767237,NA,NA,NA,NA,88.41
605265,2006,"Acer campestre",12.5597823622719,NA,NA,NA,NA,88.41
605265,2006,"Acer campestre",9.29682273308932,NA,NA,NA,NA,88.41
605265,2006,"Acer campestre",9.05837361425018,NA,NA,NA,NA,88.41
605265,2006,"Acer campestre",10.1703096241617,NA,NA,NA,NA,88.41
605265,2006,"Acer campestre",9.37668350043397,NA,NA,NA,NA,88.41
605265,2006,"Quercus petraea",19.6884054746317,NA,NA,NA,NA,88.39
605265,2006,"Carpinus betulus",8.3936948254155,NA,NA,NA,NA,88.41
605265,2006,"Quercus petraea",20.1128175951771,NA,NA,NA,NA,88.39
605265,2006,"Quercus petraea",13.8683288395826,NA,NA,NA,NA,88.41
605265,2006,"Picea abies",37.1392834353231,NA,NA,NA,NA,14.14
605325,2006,"Fagus sylvatica",24.6918835614672,NA,NA,NA,NA,39.29
605325,2006,"Fagus sylvatica",35.6835886638273,NA,NA,NA,NA,14.23
605325,2006,"Fagus sylvatica",23.5744662553156,NA,NA,NA,NA,39.29
605325,2006,"Fagus sylvatica",39.9491639556105,NA,NA,NA,NA,14.23
605325,2006,"Abies alba",59.299317429689,NA,NA,NA,NA,14.23
605325,2006,"Picea abies",31.4554243329674,NA,NA,NA,NA,14.23
610418,2006,"Abies alba",33.4510904460887,NA,NA,NA,NA,39.28
610418,2006,"Fagus sylvatica",37.7652398265035,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",22.7717937646225,NA,NA,NA,NA,39.29
610418,2006,"Abies alba",43.1103312662903,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",35.5701430203914,NA,NA,NA,NA,39.28
610418,2006,"Populus tremula",23.3195414167676,NA,NA,NA,NA,39.29
610418,2006,"Abies alba",54.869080433783,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",29.269090598022,NA,NA,NA,NA,39.29
610418,2006,"Abies alba",38.9291399253345,NA,NA,NA,NA,14.14
610418,2006,"Picea abies",37.2223941466056,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",11.9687795796933,NA,NA,NA,NA,88.41
610418,2006,"Abies alba",37.5899465721821,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",39.9484000118836,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",51.7665458041382,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",78.8171247208204,NA,NA,NA,NA,14.14
610418,2006,"Fagus sylvatica",39.3871241895757,NA,NA,NA,NA,14.14
610418,2006,"Fagus sylvatica",45.8854523470065,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",43.2543664897885,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",31.6885735922016,NA,NA,NA,NA,39.28
610418,2006,"Abies alba",35.6174120384897,NA,NA,NA,NA,14.14
610418,2006,"Abies alba",41.8636705970515,NA,NA,NA,NA,14.14
610418,2006,"Fagus sylvatica",9.66191144014668,NA,NA,NA,NA,88.41
610418,2006,"Abies alba",34.4467001080944,NA,NA,NA,NA,39.28
610418,2006,"Fagus sylvatica",36.6976921302203,NA,NA,NA,NA,39.28
611517,2006,"Fagus sylvatica",28.3804871704547,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",22.7635240737795,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",9.72361899468227,NA,NA,NA,NA,88.41
611517,2006,"Fagus sylvatica",26.9632601487043,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",29.7663415698229,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",26.4294894836616,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",27.8564822527201,NA,NA,NA,NA,39.29
611517,2006,"Acer opalus",13.2875756353391,NA,NA,NA,NA,88.41
611517,2006,"Acer opalus",11.5249919363759,NA,NA,NA,NA,88.41
611517,2006,"Fagus sylvatica",39.6426951971927,NA,NA,NA,NA,14.14
611517,2006,"Fagus sylvatica",32.9278526551798,NA,NA,NA,NA,39.28
611517,2006,"Fagus sylvatica",27.5381723665363,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",15.1348870598067,NA,NA,NA,NA,88.41
611517,2006,"Fagus sylvatica",25.0534008316016,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",18.7694830304054,NA,NA,NA,NA,88.4
611517,2006,"Fagus sylvatica",18.5540190684476,NA,NA,NA,NA,88.4
611517,2006,"Fagus sylvatica",15.4737661308357,NA,NA,NA,NA,88.4
611517,2006,"Fagus sylvatica",38.7906114628673,NA,NA,NA,NA,14.14
611517,2006,"Fagus sylvatica",31.039581114558,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",49.2516112243887,NA,NA,NA,NA,14.14
611517,2006,"Fagus sylvatica",29.2942784593157,NA,NA,NA,NA,39.29
611517,2006,"Fagus sylvatica",21.223916450088,NA,NA,NA,NA,88.39
614473,2006,"Picea abies",25.1299543592288,NA,NA,NA,NA,39.29
614473,2006,"Abies alba",6.33371738288962,NA,NA,NA,NA,88.41
614473,2006,"Abies alba",10.4758489177118,NA,NA,NA,NA,88.4
614473,2006,"Picea abies",25.1524875160718,NA,NA,NA,NA,39.29
614473,2006,"Abies alba",7.41974615116465,NA,NA,NA,NA,88.41
614473,2006,"Picea abies",58.3199734028673,NA,NA,NA,NA,14.14
614473,2006,"Abies alba",12.8928713764712,NA,NA,NA,NA,88.4
614473,2006,"Abies alba",23.993027840153,NA,NA,NA,NA,39.29
614473,2006,"Abies alba",18.4335960723066,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",19.9085040285323,NA,NA,NA,NA,88.39
620559,2006,"Fagus sylvatica",14.3954213632132,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",23.51275870078,NA,NA,NA,NA,39.29
620559,2006,"Acer pseudoplatanus",22.0163298131494,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",41.9140590520344,NA,NA,NA,NA,14.14
620559,2006,"Fagus sylvatica",14.8165771736229,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",21.7165487454403,NA,NA,NA,NA,88.39
620559,2006,"Fagus sylvatica",25.1523028963378,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",28.0170918719919,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",14.4982672874391,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",25.330572348095,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",23.5607534654188,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",24.833993010154,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",23.3492365460497,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",16.3052806803159,NA,NA,NA,NA,88.4
620559,2006,"Fagus sylvatica",22.9241336930512,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",17.6607969644318,NA,NA,NA,NA,88.4
620559,2006,"Fagus sylvatica",12.8038719322942,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",24.833993010154,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",29.9298637245532,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",22.9241336930512,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",9.12814077510395,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",41.9520970834334,NA,NA,NA,NA,14.14
620559,2006,"Fagus sylvatica",13.4404917046618,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",27.3804720996243,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",9.08699922231469,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",36.8504172136113,NA,NA,NA,NA,14.14
620559,2006,"Fagus sylvatica",31.0082084921758,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",30.881880847646,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",11.530632387559,NA,NA,NA,NA,88.41
620559,2006,"Acer pseudoplatanus",12.3957636441191,NA,NA,NA,NA,88.41
620559,2006,"Fagus sylvatica",27.6987819858081,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",19.17006965597,NA,NA,NA,NA,88.4
620559,2006,"Fagus sylvatica",22.8761389284124,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",24.833993010154,NA,NA,NA,NA,39.29
620559,2006,"Fagus sylvatica",13.122181818478,NA,NA,NA,NA,88.41
625730,2006,"Abies alba",46.5344543739466,NA,NA,NA,NA,14.14
625730,2006,"Abies alba",33.8964059768598,NA,NA,NA,NA,39.28
625730,2006,"Fraxinus excelsior",42.6478588326539,NA,NA,NA,NA,14.14
625730,2006,"Fraxinus excelsior",75.8619675684788,NA,NA,NA,NA,14.14
625730,2006,"Abies alba",9.6559463128796,NA,NA,NA,NA,88.41
625730,2006,"Abies alba",47.0944569567097,NA,NA,NA,NA,14.14
625730,2006,"Abies alba",23.0518746334756,NA,NA,NA,NA,39.29
625730,2006,"Carpinus betulus",22.8660166740318,NA,NA,NA,NA,39.29
625730,2006,"Carpinus betulus",27.8766185361201,NA,NA,NA,NA,39.29
625730,2006,"Abies alba",22.0872715374832,NA,NA,NA,NA,39.29
625730,2006,"Carpinus betulus",24.3608062657486,NA,NA,NA,NA,39.29
625730,2006,"Carpinus betulus",16.0485032782303,NA,NA,NA,NA,88.4
625730,2006,"Abies alba",39.1165289553309,NA,NA,NA,NA,14.14
625730,2006,"Abies alba",29.6258045719739,NA,NA,NA,NA,14.14
625730,2006,"Abies alba",36.3444318185335,NA,NA,NA,NA,14.14
631855,2006,"Fagus sylvatica",15.4012583218619,NA,NA,NA,NA,88.4
631855,2006,"Fagus sylvatica",16.0692475335129,NA,NA,NA,NA,88.4
631855,2006,"Acer pseudoplatanus",9.12850683147306,NA,NA,NA,NA,88.41
631855,2006,"Picea abies",58.6780083628468,NA,NA,NA,NA,14.14
631855,2006,"Picea abies",47.4288414921458,NA,NA,NA,NA,14.14
631855,2006,"Fagus sylvatica",33.040438861923,NA,NA,NA,NA,39.28
631855,2006,"Fagus sylvatica",7.64920619881796,NA,NA,NA,NA,88.42
631855,2006,"Acer pseudoplatanus",22.9447856384668,NA,NA,NA,NA,39.29
631855,2006,"Acer pseudoplatanus",20.1641546136209,NA,NA,NA,NA,88.39
631855,2006,"Picea abies",65.2767314583799,NA,NA,NA,NA,14.14
631855,2006,"Picea abies",38.730832866242,NA,NA,NA,NA,14.14
631855,2006,"Fagus sylvatica",26.9005180870387,NA,NA,NA,NA,39.29
631855,2006,"Fagus sylvatica",29.3138131370308,NA,NA,NA,NA,39.29
640945,2006,"Fagus sylvatica",14.0966461547445,NA,NA,NA,NA,88.41
640945,2006,"Fagus sylvatica",13.4199225198166,NA,NA,NA,NA,88.41
640945,2006,"Fagus sylvatica",25.4781248958355,NA,NA,NA,NA,39.29
640945,2006,"Fagus sylvatica",11.4982284411455,NA,NA,NA,NA,88.41
640945,2006,"Abies alba",29.0785980466353,NA,NA,NA,NA,39.29
640945,2006,"Abies alba",56.9832310358385,NA,NA,NA,NA,14.14
640945,2006,"Populus tremula",35.4721672374241,NA,NA,NA,NA,14.14
640945,2006,"Populus tremula",30.9678054183224,NA,NA,NA,NA,39.28
640945,2006,"Abies alba",10.0174094703333,NA,NA,NA,NA,88.41
640945,2006,"Fagus sylvatica",17.9359026497639,NA,NA,NA,NA,88.4
640945,2006,"Fagus sylvatica",31.9286779224489,NA,NA,NA,NA,39.28
640945,2006,"Abies alba",23.2399066494421,NA,NA,NA,NA,39.29
640945,2006,"Betula pendula",27.3493413927555,NA,NA,NA,NA,39.29
640945,2006,"Abies alba",13.6702636960035,NA,NA,NA,NA,88.41
640945,2006,"Abies alba",7.59792647615375,NA,NA,NA,NA,88.42
640945,2006,"Abies alba",15.5809442526126,NA,NA,NA,NA,88.4
640945,2006,"Abies alba",39.5893782912569,NA,NA,NA,NA,14.14
641964,2006,"Acer pseudoplatanus",22.4350982994128,NA,NA,NA,NA,39.29
641964,2006,"Acer pseudoplatanus",29.5641543132178,NA,NA,NA,NA,39.28
641964,2006,"Fraxinus excelsior",15.529836417287,NA,NA,NA,NA,88.4
641964,2006,"Fraxinus excelsior",22.4929543043255,NA,NA,NA,NA,39.29
641964,2006,"Fraxinus excelsior",29.4688300516023,NA,NA,NA,NA,39.28
641964,2006,"Fraxinus excelsior",25.3081155856247,NA,NA,NA,NA,39.29
641964,2006,"Fraxinus excelsior",29.8119521934141,NA,NA,NA,NA,39.29
641964,2006,"Fraxinus excelsior",36.9828022952751,NA,NA,NA,NA,14.14
641964,2006,"Acer pseudoplatanus",7.01096941222856,NA,NA,NA,NA,88.42
641964,2006,"Acer pseudoplatanus",11.7910512547426,NA,NA,NA,NA,88.41
641964,2006,"Acer pseudoplatanus",29.3035285446082,NA,NA,NA,NA,39.29
641964,2006,"Acer pseudoplatanus",34.065301202469,NA,NA,NA,NA,39.28
641964,2006,"Fraxinus excelsior",27.7312400449023,NA,NA,NA,NA,39.29
643632,2006,"Fagus sylvatica",11.4992597651768,NA,NA,NA,NA,88.41
643632,2006,"Fagus sylvatica",46.5297752186197,NA,NA,NA,NA,14.14
643632,2006,"Fagus sylvatica",16.7331050828412,NA,NA,NA,NA,88.4
643632,2006,"Fagus sylvatica",15.430561929984,NA,NA,NA,NA,88.4
643632,2006,"Fraxinus excelsior",8.04069234473654,NA,NA,NA,NA,88.41
643632,2006,"Fraxinus excelsior",9.43870299865802,NA,NA,NA,NA,88.41
643632,2006,"Carpinus betulus",8.64501639605191,NA,NA,NA,NA,88.41
643632,2006,"Acer opalus",7.10056091279385,NA,NA,NA,NA,88.41
643632,2006,"Fagus sylvatica",21.3215930217624,NA,NA,NA,NA,39.29
643632,2006,"Fagus sylvatica",38.3360012834196,NA,NA,NA,NA,14.14
643632,2006,"Fagus sylvatica",20.9847829649936,NA,NA,NA,NA,39.29
643632,2006,"Fagus sylvatica",27.8035091214614,NA,NA,NA,NA,39.29
643632,2006,"Fagus sylvatica",20.8623991799536,NA,NA,NA,NA,88.39
643632,2006,"Carpinus betulus",8.00839662368433,NA,NA,NA,NA,88.42
644746,2006,"Abies alba",57.2429400719758,NA,NA,NA,NA,14.14
644746,2006,"Abies alba",32.812815462313,NA,NA,NA,NA,39.28
644746,2006,"Abies alba",40.0217386096604,NA,NA,NA,NA,14.14
644746,2006,"Abies alba",22.7107578439468,NA,NA,NA,NA,39.29
644746,2006,"Abies alba",41.6880908638325,NA,NA,NA,NA,14.14
644746,2006,"Abies alba",57.7305908176094,NA,NA,NA,NA,14.14
644746,2006,"Fagus sylvatica",48.1439564824463,NA,NA,NA,NA,14.14
644746,2006,"Abies alba",54.1665068529981,NA,NA,NA,NA,14.14
644746,2006,"Abies alba",64.7317531022446,NA,NA,NA,NA,14.14
644746,2006,"Abies alba",77.6741694125003,NA,NA,NA,NA,14.14
646244,2006,"Acer pseudoplatanus",29.0164289427648,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",39.6025881515336,NA,NA,NA,NA,14.14
646244,2006,"Fagus sylvatica",27.9788660377601,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",40.794563182326,NA,NA,NA,NA,14.14
646244,2006,"Fagus sylvatica",53.8236871055782,NA,NA,NA,NA,14.14
646244,2006,"Acer pseudoplatanus",25.5360604782198,NA,NA,NA,NA,39.29
646244,2006,"Fraxinus excelsior",43.2873115630085,NA,NA,NA,NA,14.14
646244,2006,"Fraxinus excelsior",35.7315261326866,NA,NA,NA,NA,14.14
646244,2006,"Acer pseudoplatanus",11.2487594340467,NA,NA,NA,NA,88.41
646244,2006,"Acer pseudoplatanus",22.1608902479597,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",24.2991878379811,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",27.5469067898132,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",31.1012886690936,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",26.3461782371507,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",28.1727231246437,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",30.3470756754732,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",38.6779934251355,NA,NA,NA,NA,14.14
646244,2006,"Fagus sylvatica",36.9825476473662,NA,NA,NA,NA,14.14
646244,2006,"Fagus sylvatica",26.2942364299233,NA,NA,NA,NA,39.29
646244,2006,"Fagus sylvatica",40.248980037407,NA,NA,NA,NA,14.14
646882,2006,"Acer opalus",11.151713115947,NA,NA,NA,NA,88.41
646882,2006,"Acer opalus",8.17199835588622,NA,NA,NA,NA,88.41
